id_record,source,fecha_scrape,placa,marca,modelo,anio,kilometraje,climateSystem,ciudad,transmision,motor,fuelType,traccion,color,motor,transmision,direccion,interiorType,typePago,descripcion,fecha_ingreso,color,motorType,productId,url,json
1979775,patiotuerca,2026-08-20T21:28:16Z,,Kia,SPORTAGE SL,2019,91000,ND,Cuenca,ND,ND,ND,ND,Azul,ND,ND,ND,ND,Fijo,,2026-08-20T21:28:16Z,Azul,ND,1979775,https://ecuador.patiotuerca.com/vehicle/autos-kia-sportage-sl-cuenca-2019/1979775,"{""id_record"": ""1979775"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""91.000 Kms"", ""Publicación"": ""#1979775"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$21.800 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1979775"", ""Marca"": ""Kia"", ""Modelo"": ""SPORTAGE SL"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""91.000 Kms"", ""Color"": ""Azul""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-sportage-sl-cuenca-2019/1979775""}"
1980536,patiotuerca,2026-08-20T21:28:16Z,,Kia,SPORTAGE SL,2019,87000,Aire Acondicionado,Ibarra,Manual,2000 CC,Gasolina,4 x 2,Azul,2000 CC,Manual,Hidráulica,Tela,Negociable,,2026-08-20T21:28:16Z,Azul,4L,1980536,https://ecuador.patiotuerca.com/vehicle/autos-kia-sportage-sl-ibarra-2019/1980536,"{""id_record"": ""1980536"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Ibarra"", ""Recorrido"": ""87.000 Kms"", ""Publicación"": ""#1980536"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$19.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1980536"", ""Marca"": ""Kia"", ""Modelo"": ""SPORTAGE SL"", ""Subtipo"": ""SUV"", ""Recorrido"": ""87.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Azul"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2000 CC"", ""Tipo de motor"": ""4L""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-sportage-sl-ibarra-2019/1980536""}"
1925405,patiotuerca,2026-08-20T21:28:16Z,,Mazda,CX-3,2019,87000,Aire Acondicionado,Guayaquil,Automática,ND,Gasolina,4 x 2,Negro,ND,Automática,ND,Tela,Negociable,,2026-08-20T21:28:16Z,Negro,ND,1925405,https://ecuador.patiotuerca.com/vehicle/autos-mazda-cx-3-guayaquil-2019/1925405,"{""id_record"": ""1925405"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""87.000 Kms"", ""Publicación"": ""#1925405"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$18.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1925405"", ""Marca"": ""Mazda"", ""Modelo"": ""CX-3"", ""Subtipo"": ""Crossover"", ""Recorrido"": ""87.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Negro"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-mazda-cx-3-guayaquil-2019/1925405""}"
1944663,patiotuerca,2026-08-20T21:28:16Z,,Mazda,NEW CX9 HIGH PLUS,2019,60000,Aire Acondicionado,Quito,Automática,2500 CC,Gasolina,4 x 2,Blanco,2500 CC,Automática,Hidráulica,Cuero,Negociable,,2026-08-20T21:28:16Z,Blanco,ND,1944663,https://ecuador.patiotuerca.com/vehicle/autos-mazda-new-cx9-high-plus-quito-2019/1944663,"{""id_record"": ""1944663"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Quito"", ""Recorrido"": ""60.000 Kms"", ""Publicación"": ""#1944663"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$41.990 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1944663"", ""Marca"": ""Mazda"", ""Modelo"": ""NEW CX9 HIGH PLUS"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""60.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2500 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-mazda-new-cx9-high-plus-quito-2019/1944663""}"
1981495,patiotuerca,2026-08-20T21:28:16Z,,Nissan,xtrail  Advance,2019,94000,Climatizador,Quito,Automática,2500 CC,Gasolina,4 x 2,Verde,2500 CC,Automática,Hidráulica,Tela,Negociable,,2026-08-20T21:28:16Z,Verde,ND,1981495,https://ecuador.patiotuerca.com/vehicle/autos-nissan-xtrail-advance-quito-2019/1981495,"{""id_record"": ""1981495"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Quito"", ""Recorrido"": ""94.000 Kms"", ""Publicación"": ""#1981495"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$20.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1981495"", ""Marca"": ""Nissan"", ""Modelo"": ""xtrail  Advance"", ""Subtipo"": ""SUV"", ""Recorrido"": ""94.000 Kms"", ""Sistema de climatización"": ""Climatizador"", ""Tracción"": ""4 x 2"", ""Color"": ""Verde"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2500 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-nissan-xtrail-advance-quito-2019/1981495""}"
1979034,patiotuerca,2026-08-20T21:28:16Z,,Peugeot,3008,2019,97991,Aire Acondicionado,Quito,Automática,1600 CC,Gasolina,4 x 2,Blanco,1600 CC,Automática,Hidráulica,Corosil,Negociable,,2026-08-20T21:28:16Z,Blanco,ND,1979034,https://ecuador.patiotuerca.com/vehicle/autos-peugeot-3008-quito-2019/1979034,"{""id_record"": ""1979034"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Quito"", ""Recorrido"": ""97.991 Kms"", ""Publicación"": ""#1979034"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$18.400 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1979034"", ""Marca"": ""Peugeot"", ""Modelo"": ""3008"", ""Subtipo"": ""SUV"", ""Recorrido"": ""97.991 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Corosil"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1600 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-peugeot-3008-quito-2019/1979034""}"
1978948,patiotuerca,2026-08-20T21:28:16Z,,Peugeot,301,2019,91500,Aire Acondicionado,Cuenca,Tiptronic,1600 CC,Gasolina,4 x 2,Blanco,1600 CC,Tiptronic,Hidráulica,Tela,Negociable,,2026-08-20T21:28:16Z,Blanco,ND,1978948,https://ecuador.patiotuerca.com/vehicle/autos-peugeot-301-cuenca-2019/1978948,"{""id_record"": ""1978948"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""91.500 Kms"", ""Publicación"": ""#1978948"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$11.300 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1978948"", ""Marca"": ""Peugeot"", ""Modelo"": ""301"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""91.500 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Tiptronic"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1600 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-peugeot-301-cuenca-2019/1978948""}"
1978834,patiotuerca,2026-08-20T21:28:16Z,,Peugeot,301,2019,201850,Aire Acondicionado,Quito,Manual,ND,Gasolina,4 x 2,Blanco,ND,Manual,ND,Cuero,Fijo,,2026-08-20T21:28:16Z,Blanco,ND,1978834,https://ecuador.patiotuerca.com/vehicle/autos-peugeot-301-quito-2019/1978834,"{""id_record"": ""1978834"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Quito"", ""Recorrido"": ""201.850 Kms"", ""Publicación"": ""#1978834"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$11.400 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1978834"", ""Marca"": ""Peugeot"", ""Modelo"": ""301"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""201.850 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-peugeot-301-quito-2019/1978834""}"
1976697,patiotuerca,2026-08-20T21:28:16Z,,Renault,Logan,2019,87100,Aire Acondicionado,Guayaquil,Manual,1600 CC,Gasolina,4 x 2,Plomo,1600 CC,Manual,Asistida,Tela,Negociable,,2026-08-20T21:28:16Z,Plomo,ND,1976697,https://ecuador.patiotuerca.com/vehicle/autos-renault-logan-guayaquil-2019/1976697,"{""id_record"": ""1976697"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""87.100 Kms"", ""Publicación"": ""#1976697"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$12.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1976697"", ""Marca"": ""Renault"", ""Modelo"": ""Logan"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""87.100 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos delanteros"", ""Transmisión"": ""Manual"", ""Dirección"": ""Asistida"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1600 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-renault-logan-guayaquil-2019/1976697""}"
1981481,patiotuerca,2026-08-20T21:28:16Z,,Renault,Sandero Stepway,2019,63000,Aire Acondicionado,Cumbayá,Manual,1.6 CC,Gasolina,4 x 2,Plata,1.6 CC,Manual,ND,Tela,Negociable,,2026-08-20T21:28:16Z,Plata,ND,1981481,https://ecuador.patiotuerca.com/vehicle/autos-renault-sandero-stepway-cumbaya-2019/1981481,"{""id_record"": ""1981481"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Cumbayá"", ""Recorrido"": ""63.000 Kms"", ""Publicación"": ""#1981481"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$13.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1981481"", ""Marca"": ""Renault"", ""Modelo"": ""Sandero Stepway"", ""Subtipo"": ""Hatchback (5 Puertas)"", ""Recorrido"": ""63.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plata"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1.6 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-renault-sandero-stepway-cumbaya-2019/1981481""}"
1981472,patiotuerca,2026-08-20T21:28:16Z,,Soueast,DX7,2019,155000,Aire Acondicionado,Quito,Automática,ND,Gasolina,4 x 2,Plomo,ND,Automática,ND,Cuero,Negociable,,2026-08-20T21:28:16Z,Plomo,ND,1981472,https://ecuador.patiotuerca.com/vehicle/autos-soueast-dx7-quito-2019/1981472,"{""id_record"": ""1981472"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Quito"", ""Recorrido"": ""155.000 Kms"", ""Publicación"": ""#1981472"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$12.500 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1981472"", ""Marca"": ""Soueast"", ""Modelo"": ""DX7"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""155.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-soueast-dx7-quito-2019/1981472""}"
1981577,patiotuerca,2026-08-20T21:28:16Z,,Toyota,New Fortuner,2019,66800,ND,Quito,ND,ND,ND,ND,ND,ND,ND,ND,ND,Negociable,,2026-08-20T21:28:16Z,ND,ND,1981577,https://ecuador.patiotuerca.com/vehicle/autos-toyota-new-fortuner-quito-2019/1981577,"{""id_record"": ""1981577"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Quito"", ""Recorrido"": ""66.800 Kms"", ""Publicación"": ""#1981577"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$39.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1981577"", ""Marca"": ""Toyota"", ""Modelo"": ""New Fortuner"", ""Subtipo"": ""SUV"", ""Recorrido"": ""66.800 Kms""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-toyota-new-fortuner-quito-2019/1981577""}"
1961497,patiotuerca,2026-08-20T21:28:16Z,,Zotye,T600,2019,93783,Aire Acondicionado,Ambato,ND,1500 CC,Gasolina,4 x 2,Dorado,1500 CC,ND,ND,ND,Negociable,,2026-08-20T21:28:16Z,Dorado,ND,1961497,https://ecuador.patiotuerca.com/vehicle/autos-zotye-t600-ambato-2019/1961497,"{""id_record"": ""1961497"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Ambato"", ""Recorrido"": ""93.783 Kms"", ""Publicación"": ""#1961497"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$12.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1961497"", ""Marca"": ""Zotye"", ""Modelo"": ""T600"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""93.783 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Dorado"", ""Vidrios"": ""Eléctricos"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1500 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-zotye-t600-ambato-2019/1961497""}"
1908544,patiotuerca,2026-08-20T21:28:16Z,,Baic,X25,2019,55000,Aire Acondicionado,Guayaquil,Manual,ND,Gasolina,ND,Rojo,ND,Manual,Mecánica,Cuero,Negociable,,2026-08-20T21:28:16Z,Rojo,ND,1908544,https://ecuador.patiotuerca.com/vehicle/autos-baic-x25-guayaquil-2019/1908544,"{""id_record"": ""1908544"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""55.000 Kms"", ""Publicación"": ""#1908544"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$11.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1908544"", ""Marca"": ""Baic"", ""Modelo"": ""X25"", ""Subtipo"": ""Todoterreno Ligero"", ""Recorrido"": ""55.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Color"": ""Rojo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Mecánica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-baic-x25-guayaquil-2019/1908544""}"
1960806,patiotuerca,2026-08-20T21:28:16Z,,BMW,430i,2019,25000,Aire Acondicionado,Cumbayá,Automática,2.0 CC,Gasolina,4 x 2,Plomo,2.0 CC,Automática,ND,Cuero,Negociable,,2026-08-20T21:28:16Z,Plomo,ND,1960806,https://ecuador.patiotuerca.com/vehicle/autos-bmw-430i-cumbaya-2019/1960806,"{""id_record"": ""1960806"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Cumbayá"", ""Recorrido"": ""25.000 Kms"", ""Publicación"": ""#1960806"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$59.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1960806"", ""Marca"": ""BMW"", ""Modelo"": ""430i"", ""Subtipo"": ""Coupé"", ""Recorrido"": ""25.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2.0 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-bmw-430i-cumbaya-2019/1960806""}"
1979579,patiotuerca,2026-08-20T21:28:16Z,,Chevrolet,BEAT PREMIER,2019,60000,Aire Acondicionado,Quito,Manual,1.2 CC,Gasolina,4 x 2,Negro,1.2 CC,Manual,Electrónica,Tela,Negociable,,2026-08-20T21:28:16Z,Negro,ND,1979579,https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-beat-premier-quito-2019/1979579,"{""id_record"": ""1979579"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Quito"", ""Recorrido"": ""60.000 Kms"", ""Publicación"": ""#1979579"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$11.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1979579"", ""Marca"": ""Chevrolet"", ""Modelo"": ""BEAT PREMIER"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""60.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Negro"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1.2 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-beat-premier-quito-2019/1979579""}"
1972179,patiotuerca,2026-08-20T21:28:16Z,,Chevrolet,Cavalier LT,2019,117253,Aire Acondicionado,Quito,Manual,1600 CC,Gasolina,4 x 2,Azul,1600 CC,Manual,Hidráulica,Tela,Negociable,,2026-08-20T21:28:16Z,Azul,ND,1972179,https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-cavalier-lt-quito-2019/1972179,"{""id_record"": ""1972179"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Quito"", ""Recorrido"": ""117.253 Kms"", ""Publicación"": ""#1972179"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$12.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1972179"", ""Marca"": ""Chevrolet"", ""Modelo"": ""Cavalier LT"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""117.253 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Azul"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1600 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-cavalier-lt-quito-2019/1972179""}"
1979778,patiotuerca,2026-08-20T21:28:16Z,,Chevrolet,Grand Vitara SZ Next,2019,110000,Aire Acondicionado,Quito,Manual,ND,Gasolina,4 x 2,Plata,ND,Manual,Asistida,Tela,Negociable,,2026-08-20T21:28:16Z,Plata,ND,1979778,https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-grand-vitara-sz-next-quito-2019/1979778,"{""id_record"": ""1979778"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Quito"", ""Recorrido"": ""110.000 Kms"", ""Publicación"": ""#1979778"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$16.300 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1979778"", ""Marca"": ""Chevrolet"", ""Modelo"": ""Grand Vitara SZ Next"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""110.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plata"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Asistida"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-grand-vitara-sz-next-quito-2019/1979778""}"
1972939,patiotuerca,2026-08-20T21:28:16Z,,Chevrolet,SAIL LS,2019,185000,Aire Acondicionado,Quito,Manual,ND,Gasolina,ND,Blanco,ND,Manual,ND,Tela,Fijo,,2026-08-20T21:28:16Z,Blanco,1.5,1972939,https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-sail-ls-quito-2019/1972939,"{""id_record"": ""1972939"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Quito"", ""Recorrido"": ""185.000 Kms"", ""Publicación"": ""#1972939"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$11.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1972939"", ""Marca"": ""Chevrolet"", ""Modelo"": ""SAIL LS"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""185.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Tipo de motor"": ""1.5""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-sail-ls-quito-2019/1972939""}"
1970369,patiotuerca,2026-08-20T21:28:16Z,,Chevrolet,Spark GT,2019,85800,Aire Acondicionado,Cuenca,Manual,1200 CC,Gasolina,4 x 2,Plata,1200 CC,Manual,Hidráulica,Tela,Negociable,,2026-08-20T21:28:16Z,Plata,ND,1970369,https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-spark-gt-cuenca-2019/1970369,"{""id_record"": ""1970369"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""85.800 Kms"", ""Publicación"": ""#1970369"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$12.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1970369"", ""Marca"": ""Chevrolet"", ""Modelo"": ""Spark GT"", ""Subtipo"": ""Hatchback (5 Puertas)"", ""Recorrido"": ""85.800 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plata"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1200 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-spark-gt-cuenca-2019/1970369""}"
1957178,patiotuerca,2026-08-20T21:28:16Z,,Citroen,C3 Aircross,2019,130000,Aire Acondicionado,Ambato,ND,ND,ND,ND,Naranja,ND,ND,ND,ND,Negociable,,2026-08-20T21:28:16Z,Naranja,ND,1957178,https://ecuador.patiotuerca.com/vehicle/autos-citroen-c3-aircross-ambato-2019/1957178,"{""id_record"": ""1957178"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Ambato"", ""Recorrido"": ""130.000 Kms"", ""Publicación"": ""#1957178"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$13.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1957178"", ""Marca"": ""Citroen"", ""Modelo"": ""C3 Aircross"", ""Subtipo"": ""Crossover"", ""Recorrido"": ""130.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Color"": ""Naranja""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-citroen-c3-aircross-ambato-2019/1957178""}"
1957229,patiotuerca,2026-08-20T21:28:16Z,,Citroen,C3 Aircross Shine,2019,42000,Aire Acondicionado,Quito,Automática,1200 CC,Gasolina,4 x 2,Crema,1200 CC,Automática,Electrónica,Tela,Negociable,,2026-08-20T21:28:16Z,Crema,ND,1957229,https://ecuador.patiotuerca.com/vehicle/autos-citroen-c3-aircross-shine-quito-2019/1957229,"{""id_record"": ""1957229"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Quito"", ""Recorrido"": ""42.000 Kms"", ""Publicación"": ""#1957229"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$16.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1957229"", ""Marca"": ""Citroen"", ""Modelo"": ""C3 Aircross Shine"", ""Subtipo"": ""SUV"", ""Recorrido"": ""42.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Crema"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1200 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-citroen-c3-aircross-shine-quito-2019/1957229""}"
1965750,patiotuerca,2026-08-20T21:28:16Z,,Ford,Edge Sel,2019,51725,Aire Acondicionado,Quito,Automática,ND,Gasolina,4 x 2,ND,ND,Automática,Electrónica,Cuero,Negociable,,2026-08-20T21:28:16Z,ND,ND,1965750,https://ecuador.patiotuerca.com/vehicle/autos-ford-edge-sel-quito-2019/1965750,"{""id_record"": ""1965750"", ""summary"": {""Año"": ""2019"", ""Ciudad"": ""Quito"", ""Recorrido"": ""51.725 Millas"", ""Publicación"": ""#1965750"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$23.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1965750"", ""Marca"": ""Ford"", ""Modelo"": ""Edge Sel"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""51.725 Millas"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-ford-edge-sel-quito-2019/1965750""}"
